ID	LAT	LNG	BANCO	RED	DOM_ORIG	DOM_GEO	TERMINALES	WEB	ACTUALIZAC	DOM_NORMA	BARRIO	COMUNA	CODIGO_POSTAL	CODIGO_POSTAL_ARGENTINO
258	-34.6165471116	-58.4287126076	BANCO SANTANDER RIO	BANELCO	AV. LA PLATA 140	140 LA PLATA AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	LA PLATA AV. 140	ALMAGRO	COMUNA 5	1184	C1184AAO
259	-34.6359942279	-58.424362272	BANCO GALICIA	BANELCO	AV. LA PLATA 1768	1768 LA PLATA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	LA PLATA AV. 1768	BOEDO	COMUNA 5	1250	C1250AAU
260	-34.6428242438	-58.4225918971	BANCO GALICIA	BANELCO	AV. LA PLATA 2402	2402 LA PLATA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	LA PLATA AV. 2402	NUEVA POMPEYA	COMUNA 4	1437	C1437DHP
261	-34.6182280119	-58.4287859944	BANCO GALICIA	BANELCO	AV. LA PLATA 293	293 LA PLATA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	LA PLATA AV. 293	CABALLITO	COMUNA 6	1184	C1184AAC
262	-34.6207903914	-58.4278269089	BBVA-BANCO FRANCES	BANELCO	AV. LA PLATA 510	510 LA PLATA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	LA PLATA AV. 510	ALMAGRO	COMUNA 5	1235	C1235ABP
263	-34.6211099893	-58.4282060397	BANCO SUPERVIELLE	BANELCO	AV. LA PLATA 537	537 LA PLATA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	LA PLATA AV. 537	CABALLITO	COMUNA 6	1235	C1235ABC
264	-34.5933445022	-58.3901935432	BANCO SANTANDER RIO	BANELCO	AV. LAS HERAS 1602	1602 LAS HERAS, GENERAL	2	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS, GENERAL 1602	RECOLETA	COMUNA 2	1018	C1018AAN
265	-34.5870836575	-58.3979441863	BBVA-BANCO FRANCES	BANELCO	AV. LAS HERAS 2332/40	2332 LAS HERAS GENERAL AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 2332	RECOLETA	COMUNA 2	1425	C1425ASN
266	-34.5864063441	-58.398103848	BANCO SUPERVIELLE	BANELCO	AV. LAS HERAS 2401	2401 LAS HERAS GENERAL AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 2401	RECOLETA	COMUNA 2	1425	C1425ASB
267	-34.5836162364	-58.4031663511	HSBC ARGENTINA	BANELCO	AV. LAS HERAS 2958	2958 LAS HERAS GENERAL AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 2958	RECOLETA	COMUNA 2	1425	C1425AST
268	-34.5836162364	-58.4031663511	HSBC ARGENTINA	BANELCO	AV. LAS HERAS 2958/62	2958 LAS HERAS GENERAL AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 2958	RECOLETA	COMUNA 2	1425	C1425AST
269	-34.5832626507	-58.4040686863	ICBC	BANELCO	AV. LAS HERAS 3001	3001 LAS HERAS GENERAL AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 3001	PALERMO	COMUNA 14	1425	C1425ASH
270	-34.5832640416	-58.4042477157	BANCO ITAU	BANELCO	AV. LAS HERAS 3015	3015 LAS HERAS GENERAL AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 3015	PALERMO	COMUNA 14	1425	C1425ASH
271	-34.5832558939	-58.4062336007	BANCO SANTANDER RIO	BANELCO	AV. LAS HERAS 3201	3201 LAS HERAS GENERAL AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 3201	PALERMO	COMUNA 14	1425	C1425ASJ
272	-34.5821294227	-58.4099127981	CITIBANK	BANELCO	AV. LAS HERAS 3581	3581 LAS HERAS GENERAL AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 3581	PALERMO	COMUNA 14	1425	C1425ASM
273	-34.5817539118	-58.4111413904	BANCO MACRO	BANELCO	AV. LAS HERAS 3701	3701 LAS HERAS GENERAL AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 3701	PALERMO	COMUNA 14	1425	C1425ATB
274	-34.5816729797	-58.4124590921	BANCO GALICIA	BANELCO	AV. LAS HERAS 3799	3799 LAS HERAS GENERAL AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	LAS HERAS GENERAL AV. 3799	PALERMO	COMUNA 14	1425	C1425ATB
275	-34.595585646	-58.3728978625	HSBC ARGENTINA	BANELCO	AV. LEANDRO ALEM 1058	1058 ALEM, LEANDRO N. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	ALEM, LEANDRO N. AV. 1058	RETIRO	COMUNA 1	1001	C1001AAS
276	-34.5953216672	-58.3730375805	BANCO PATAGONIA	BANELCO	AV. LEANDRO N ALEM 1064	1064 ALEM, LEANDRO N. AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	ALEM, LEANDRO N. AV. 1064	RETIRO	COMUNA 1	1001	C1001AAS
277	-34.5973746366	-58.3719268735	BANCO ITAU	BANELCO	AV. LEANDRO N. ALEM 880	880 ALEM, LEANDRO N. AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	ALEM, LEANDRO N. AV. 880	RETIRO	COMUNA 1	1001	C1001AAQ
278	-34.5588073981	-58.4455956351	BANCO ITAU	BANELCO	AV. LIBERTADOR 5767	5767 DEL LIBERTADOR AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 5767	BELGRANO	COMUNA 13	1428	C1428ARA
279	-34.5531886751	-58.4504312075	CITIBANK	BANELCO	AV. LIBERTADOR 6363	6363 DEL LIBERTADOR AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 6363	BELGRANO	COMUNA 13	1428	C1428ARG
280	-34.5513112078	-58.4520117798	BANCO SUPERVIELLE	BANELCO	AV. LIBERTADOR 6597	6597 DEL LIBERTADOR AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 6597	BELGRANO	COMUNA 13	1428	C1428ARI
281	-34.5489783902	-58.4549559491	BANCO GALICIA	BANELCO	AV. LIBERTADOR 6876	6876 DEL LIBERTADOR AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 6876	NUÑEZ	COMUNA 13	1429	C1429BMO
282	-34.5881647052	-58.3834990307	CITIBANK	BANELCO	AV. LIBERTADOR 750	750 DEL LIBERTADOR AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 750	RETIRO	COMUNA 1	1001	C1001ABU
283	-34.5406698475	-58.4641037846	BANCO PATAGONIA	BANELCO	AV. LIBERTADOR 8108	8108 DEL LIBERTADOR AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	DEL LIBERTADOR AV. 8108	NUÑEZ	COMUNA 13	1429	C1429BNO
284	-34.5668479274	-58.4383243589	BANCO MACRO	BANELCO	AV. LUIS M. CAMPOS 1029	1029 CAMPOS, LUIS M. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CAMPOS, LUIS M. AV. 1029	PALERMO	COMUNA 14	1426	C1426BOI
285	-34.5654523351	-58.4399334554	BANCO SANTANDER RIO	BANELCO	AV. LUIS M. CAMPOS 1175	1175 CAMPOS, LUIS M. AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	CAMPOS, LUIS M. AV. 1175	PALERMO	COMUNA 14	1426	C1426BOJ
286	-34.5651676085	-58.4403318751	BANCO SUPERVIELLE	BANELCO	AV. LUIS M. CAMPOS 1201	1201 CAMPOS, LUIS M. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CAMPOS, LUIS M. AV. 1201	PALERMO	COMUNA 14	1426	C1426BOK
287	-34.5640224848	-58.4417456308	BANCO GALICIA	BANELCO	AV. LUIS M. CAMPOS 1349	1349 CAMPOS, LUIS M. AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	CAMPOS, LUIS M. AV. 1349	PALERMO	COMUNA 14	1426	C1426BOL
288	-34.5637223943	-58.4421589625	BBVA-BANCO FRANCES	BANELCO	AV. LUIS M. CAMPOS 1383	1383 CAMPOS, LUIS M. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CAMPOS, LUIS M. AV. 1383	PALERMO	COMUNA 14	1426	C1426BOL
289	-34.5701116454	-58.4361202772	BANCO PATAGONIA	BANELCO	AV. LUIS M. CAMPOS 726	726 CAMPOS, LUIS M. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CAMPOS, LUIS M. AV. 726	PALERMO	COMUNA 14	1426	C1426BOS
290	-34.5634238041	-58.4425702146	BANCO ITAU	BANELCO	AV. LUIS MARIA CAMPOS 1407	1407 CAMPOS, LUIS M. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	CAMPOS, LUIS M. AV. 1407	BELGRANO	COMUNA 13	1426	C1426BOM
291	-34.6299144712	-58.3708283852	HSBC ARGENTINA	BANELCO	AV. MARTIN GARCIA 402	402 GARCIA, MARTIN AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	GARCIA, MARTIN AV. 402	BARRACAS	COMUNA 4	1268	C1268ABN
292	-34.632641809	-58.3734229228	BBVA-BANCO FRANCES	BANELCO	AV. MARTIN GARCIA 702	702 GARCIA, MARTIN AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	GARCIA, MARTIN AV. 702	BARRACAS	COMUNA 4	1268	C1268ABQ
293	-34.562140341	-58.4661222977	BANCO SANTANDER RIO	BANELCO	AV. MONROE 3098	3098 MONROE	1	HTTP://WWW.BANELCO.COM/	MAR-15	MONROE 3098	BELGRANO	COMUNA 13	1428	C1428BLZ
294	-34.6398857874	-58.374149935	BANCO ITAU	BANELCO	AV. MONTES DE OCA 1022	1022 MONTES DE OCA, MANUEL	1	HTTP://WWW.BANELCO.COM/	MAR-15	MONTES DE OCA, MANUEL AV. 1022	BARRACAS	COMUNA 4	1270	C1270AAX
295	-34.6408435408	-58.3744087016	BBVA-BANCO FRANCES	BANELCO	AV. MONTES DE OCA 1107	1107 MONTES DE OCA, MANUEL	1	HTTP://WWW.BANELCO.COM/	MAR-15	MONTES DE OCA, MANUEL AV. 1107	BARRACAS	COMUNA 4	1270	C1270AAL
296	-34.635750223	-58.3749122055	BANCO GALICIA	BANELCO	AV. MONTES DE OCA 650	650 MONTES DE OCA, MANUEL	2	HTTP://WWW.BANELCO.COM/	MAR-15	MONTES DE OCA, MANUEL AV. 650	BARRACAS	COMUNA 4	1270	C1270AAT
297	-34.6363230306	-58.3752436047	BANCO PATAGONIA	BANELCO	AV. MONTES DE OCA 701	701 MONTES DE OCA, MANUEL	1	HTTP://WWW.BANELCO.COM/	MAR-15	MONTES DE OCA, MANUEL AV. 701	BARRACAS	COMUNA 4	1270	C1270AAH
298	-34.6365684466	-58.3747545564	BANCO SUPERVIELLE	BANELCO	AV. MONTES DE OCA 736	736 MONTES DE OCA, MANUEL	1	HTTP://WWW.BANELCO.COM/	MAR-15	MONTES DE OCA, MANUEL AV. 736	BARRACAS	COMUNA 4	1270	C1270AAU
299	-34.5912239343	-58.5106751492	HSBC ARGENTINA	BANELCO	AV. MOSCONI 3525	3525 MOSCONI GENERAL AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	MOSCONI GENERAL AV. 3525	VILLA DEVOTO	COMUNA 11	1419	C1419ERB
300	-34.6122937431	-58.4809813029	BBVA-BANCO FRANCES	BANELCO	AV. NAZCA 1922	1922 NAZCA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	NAZCA AV. 1922	VILLA SANTA RITA	COMUNA 11	1416	C1416ASV
301	-34.6086446098	-58.4838951139	BANCO GALICIA	BANELCO	AV. NAZCA 2330	2330 NAZCA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	NAZCA AV. 2330	VILLA DEL PARQUE	COMUNA 11	1416	C1416ASZ
302	-34.6136717098	-58.3697323087	BBVA-BANCO FRANCES	BANELCO	AV. PASEO COLON 505	505 PASEO COLON AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	PASEO COLON AV. 505	MONSERRAT	COMUNA 1	1063	C1063ACF
303	-34.6137861924	-58.3697274442	BANCO PATAGONIA	BANELCO	AV. PASEO COLON 515	515 PASEO COLON AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	PASEO COLON AV. 515	MONSERRAT	COMUNA 1	1063	C1063ACF
304	-34.6169879658	-58.3696232374	BANCO GALICIA	BANELCO	AV. PASEO COLON 793	793 PASEO COLON AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	PASEO COLON AV. 793	SAN TELMO	COMUNA 1	1063	C1063ACH
305	-34.6178817694	-58.369739825	BANCO GALICIA	BANELCO	AV. PASEO COLON 849	849 PASEO COLON AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	PASEO COLON AV. 849	SAN TELMO	COMUNA 1	1063	C1063ACI
306	-34.6271288866	-58.4442020181	BBVA-BANCO FRANCES	BANELCO	AV. PEDRO GOYENA 1192	1192 GOYENA, PEDRO AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	GOYENA, PEDRO AV. 1192	CABALLITO	COMUNA 6	1406	C1406GWN
307	-34.626987213	-58.4454473233	BANCO SUPERVIELLE	BANELCO	AV. PEDRO GOYENA 1291	1291 GOYENA, PEDRO AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	GOYENA, PEDRO AV. 1291	CABALLITO	COMUNA 6	1406	C1406GWB
308	-34.6284874686	-58.4512534399	BANCO GALICIA	BANELCO	AV. PEDRO GOYENA 1642	1642 GOYENA, PEDRO AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	GOYENA, PEDRO AV. 1642	CABALLITO	COMUNA 6	1406	C1406GWS
315	-34.586962002	-58.3957819695	HSBC ARGENTINA	BANELCO	AV. PUEYRREDON 2325	2325 PUEYRREDON AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	PUEYRREDON AV. 2325	RECOLETA	COMUNA 2	1119	C1119ACG
317	-34.5913475267	-58.3860265153	BANCO GALICIA	BANELCO	AV. QUINTANA 101	101 QUINTANA, MANUEL, PRES.	2	HTTP://WWW.BANELCO.COM/	MAR-15	QUINTANA, MANUEL, PRES. 101	RETIRO	COMUNA 1	1014	C1014ACB
318	-34.5889100504	-58.3889993492	BANCO GALICIA	BANELCO	AV. QUINTANA 401	401 QUINTANA, MANUEL, PRES. AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	QUINTANA, MANUEL, PRES. AV. 401	RECOLETA	COMUNA 2	1129	C1129ABA
319	-34.5886782601	-58.3892089854	BANCO COMAFI	BANELCO	AV. QUINTANA 439	439 QUINTANA, MANUEL, PRES. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	QUINTANA, MANUEL, PRES. AV. 439	RECOLETA	COMUNA 2	1129	C1129ABA
320	-34.5876710417	-58.3905133335	BANCO ITAU	BANELCO	AV. QUINTANA 587	587 QUINTANA, MANUEL, PRES. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	QUINTANA, MANUEL, PRES. AV. 587	RECOLETA	COMUNA 2	1129	C1129ABB
321	-34.5914924493	-58.3858104954	BANCO MACRO	BANELCO	AV. QUINTANA 99	99 QUINTANA, MANUEL, PRES.	1	HTTP://WWW.BANELCO.COM/	MAR-15	QUINTANA, MANUEL, PRES. 99	RETIRO	COMUNA 1	1014	C1014ACA
322	-34.6067844152	-58.3761790889	BANCO COMAFI	BANELCO	AV. R SAENZ PENA 660 6 P	660 SAENZ PEÑA, ROQUE, PRES. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 660	SAN NICOLAS	COMUNA 1	1035	C1035AAO
323	-34.6072985863	-58.3744042387	ICBC	BANELCO	AV. R. SAENZ PENA 567	567 SAENZ PEÑA, ROQUE, PRES. AV.	8	HTTP://WWW.BANELCO.COM/	MAR-15	SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 567	SAN NICOLAS	COMUNA 1	1035	C1035AAA
324	-34.6067844152	-58.3761790889	BANCO COMAFI	BANELCO	AV. R. SAENZ PENA 660	660 SAENZ PEÑA, ROQUE, PRES. AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 660	SAN NICOLAS	COMUNA 1	1035	C1035AAO
325	-34.6054833915	-58.3786895195	BANCO SANTANDER RIO	BANELCO	AV. R. SAENZ PENA 844	844 SAENZ PEÑA, ROQUE, PRES. AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 844	SAN NICOLAS	COMUNA 1	1035	C1035AAQ
326	-34.6050214916	-58.3787558231	BANCO GALICIA	BANELCO	AV. R. SAENZ PENA 865	865 SAENZ PEÑA, ROQUE, PRES. AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 865	SAN NICOLAS	COMUNA 1	1035	C1035AAD
327	-34.6057663346	-58.3773367538	BBVA-BANCO FRANCES	BANELCO	AV. R. SAENZ PE¥A 777 1ØP	777 SAENZ PEÑA, ROQUE, PRES. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 777	SAN NICOLAS	COMUNA 1	1035	C1035AAC
328	-34.5715476651	-58.3954755626	HSBC ARGENTINA	BANELCO	AV. RAFAEL OBLIGADO 1221	1221 OBLIGADO RAFAEL, AV.COSTANERA	1	HTTP://WWW.BANELCO.COM/	MAR-15	OBLIGADO RAFAEL, AV.COSTANERA 1221	PALERMO	COMUNA 14	1425	
329	-34.5546839119	-58.4851207686	BANCO GALICIA	BANELCO	AV. RICARDO BALBIN 3899	3899 BALBIN, RICARDO, DR. AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	BALBIN, RICARDO, DR. AV. 3899	SAAVEDRA	COMUNA 12	1430	C1430AAJ
330	-34.5547287355	-58.487024461	HSBC ARGENTINA	BANELCO	AV. RICARDO BALBIN 4027	4027 BALBIN, RICARDO, DR. AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	BALBIN, RICARDO, DR. AV. 4027	SAAVEDRA	COMUNA 12	1430	C1430AAL
331	-34.6390634576	-58.5223882271	HSBC ARGENTINA	BANELCO	AV. RIVADAVIA  11200	11200 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 11200	LINIERS	COMUNA 9	1408	C1408AAY
332	-34.6391046906	-58.5213716101	BANCO GALICIA	BANELCO	AV. RIVADAVIA 11102	11102 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 11102	LINIERS	COMUNA 9	1408	C1408AAY
333	-34.6390961003	-58.5215054921	BANCO SANTANDER RIO	BANELCO	AV. RIVADAVIA 11120	11120 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 11120	LINIERS	COMUNA 9	1408	C1408AAY
334	-34.639063584	-58.5221294453	BANCO MACRO	BANELCO	AV. RIVADAVIA 11178	11178 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 11178	LINIERS	COMUNA 9	1408	C1408AAY
335	-34.6390686201	-58.5222465163	BBVA-BANCO FRANCES	BANELCO	AV. RIVADAVIA 11190	11190 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 11190	LINIERS	COMUNA 9	1408	C1408AAY
336	-34.6391510904	-58.5241690875	BANCO PATAGONIA	BANELCO	AV. RIVADAVIA 11334	11334 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 11334	LINIERS	COMUNA 9	1408	C1408ABN
337	-34.6393202296	-58.5262878676	BANCO SUPERVIELLE	BANELCO	AV. RIVADAVIA 11494	11494 RIVADAVIA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 11494	LINIERS	COMUNA 9	1408	C1408ABO
338	-34.6099100646	-58.3994905891	BANCO GALICIA	BANELCO	AV. RIVADAVIA 2330	2330 RIVADAVIA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 2330	BALVANERA	COMUNA 3	1034	C1034ACP
339	-34.6100381894	-58.4012930031	HSBC ARGENTINA	BANELCO	AV. RIVADAVIA 2470	2470 RIVADAVIA AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 2470	BALVANERA	COMUNA 3	1034	C1034ACQ
340	-34.6101150678	-58.4026113813	BANCO ITAU	BANELCO	AV. RIVADAVIA 2556	2556 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 2556	BALVANERA	COMUNA 3	1034	C1034ACR
341	-34.6101150678	-58.4026113813	BANCO ITAU	BANELCO	AV. RIVADAVIA 2556/60	2556 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 2556	BALVANERA	COMUNA 3	1034	C1034ACR
342	-34.6107073977	-58.4118678082	BANCO MACRO	BANELCO	AV. RIVADAVIA 3202	3202 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 3202	BALVANERA	COMUNA 3	1203	C1203AAR
343	-34.6108256085	-58.4182627876	BANCO SANTANDER RIO	BANELCO	AV. RIVADAVIA 3681	3681 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 3681	ALMAGRO	COMUNA 5	1204	C1204AAB
344	-34.6112046299	-58.4184888929	BANCO GALICIA	BANELCO	AV. RIVADAVIA 3702	3702 RIVADAVIA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 3702	ALMAGRO	COMUNA 5	1204	C1204AAP
345	-34.6117279386	-58.4220785843	HSBC ARGENTINA	BANELCO	AV. RIVADAVIA 3977	3977 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 3977	ALMAGRO	COMUNA 5	1204	C1204AAE
346	-34.6122001127	-58.4231458825	BBVA-BANCO FRANCES	BANELCO	AV. RIVADAVIA 4059	4059 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 4059	ALMAGRO	COMUNA 5	1205	C1205AAA
347	-34.612741077	-58.4234442689	BANCO PATAGONIA	BANELCO	AV. RIVADAVIA 4100	4100 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 4100	ALMAGRO	COMUNA 5	1205	C1205AAN
348	-34.6142849539	-58.4269346346	BANCO SANTANDER RIO	BANELCO	AV. RIVADAVIA 4364	4364 RIVADAVIA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 4364	ALMAGRO	COMUNA 5	1205	C1205AAQ
349	-34.6160797981	-58.4319129662	BANCO ITAU	BANELCO	AV. RIVADAVIA 4715	4715 RIVADAVIA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 4715	CABALLITO	COMUNA 6	1424	C1424CEC
350	-34.6172799423	-58.4346184227	CITIBANK	BANELCO	AV. RIVADAVIA 4917	4917 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 4917	CABALLITO	COMUNA 6	1424	C1424CEE
351	-34.6185654565	-58.437514127	HSBC ARGENTINA	BANELCO	AV. RIVADAVIA 5075	5075 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5075	CABALLITO	COMUNA 6	1424	C1424CEF
352	-34.6190813608	-58.4377543244	BANCO PATAGONIA	BANELCO	AV. RIVADAVIA 5108	5108 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5108	CABALLITO	COMUNA 6	1424	C1424CET
353	-34.6191198505	-58.4387629299	BANCO SANTANDER RIO	BANELCO	AV. RIVADAVIA 5173	5173 RIVADAVIA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5173	CABALLITO	COMUNA 6	1424	C1424CEG
354	-34.6193189708	-58.4391972018	HSBC ARGENTINA	BANELCO	AV. RIVADAVIA 5201	5201 RIVADAVIA AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5201	CABALLITO	COMUNA 6	1424	C1424CEH
355	-34.6197797025	-58.439327389	ICBC	BANELCO	AV. RIVADAVIA 5234	5234 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5234	CABALLITO	COMUNA 6	1424	C1424CEU
356	-34.6196726877	-58.4400082824	BANCO MACRO	BANELCO	AV. RIVADAVIA 5273	5273 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5273	CABALLITO	COMUNA 6	1424	C1424CEH
357	-34.6200640924	-58.4399680379	BANCO COMAFI	BANELCO	AV. RIVADAVIA 5288	5288 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5288	CABALLITO	COMUNA 6	1424	C1424CEU
358	-34.6201272885	-58.4401104052	BBVA-BANCO FRANCES	BANELCO	AV. RIVADAVIA 5300	5300 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5300	CABALLITO	COMUNA 6	1424	C1424CEU
359	-34.620174729	-58.440217345	BANCO GALICIA	BANELCO	AV. RIVADAVIA 5306	5306 RIVADAVIA AV.	4	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5306	CABALLITO	COMUNA 6	1424	C1424CEV
360	-34.6199024157	-58.4405259769	BANCO ITAU	BANELCO	AV. RIVADAVIA 5315	5315 RIVADAVIA AV.	3	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 5315	CABALLITO	COMUNA 6	1424	C1424CEI
361	-34.6257048645	-58.4547325008	BANCO MACRO	BANELCO	AV. RIVADAVIA 6245	6245 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 6245	FLORES	COMUNA 7	1406	C1406GLF
362	-34.6263831109	-58.4554528501	ICBC	BANELCO	AV. RIVADAVIA 6312	6312 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 6312	FLORES	COMUNA 7	1406	C1406GLT
363	-34.6265640715	-58.4569489737	BANCO SUPERVIELLE	BANELCO	AV. RIVADAVIA 6411	6411 RIVADAVIA AV.	2	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 6411	FLORES	COMUNA 7	1406	C1406GLH
364	-34.6268844715	-58.4577281918	BBVA-BANCO FRANCES	BANELCO	AV. RIVADAVIA 6483	6483 RIVADAVIA AV.	1	HTTP://WWW.BANELCO.COM/	MAR-15	RIVADAVIA AV. 6483	FLORES	COMUNA 7	1406	C1406GLH
